-----,기본,용산역맛집,https://m.place.naver.com/restaurant/1565282758/home?entry=pll,미미옥 신용산점,,2024-05-27 16:46:14,"118,000+","118,000+","118,000+","117,000+","117,000+","117,000+","116,000+","116,000+","116,000+","115,000+","115,000+","115,000+","114,000+","114,000+","113,000+","113,000+","112,000+","111,000+","111,000+","110,000+","109,000+","109,000+","108,000+","107,000+",,,,,,,,,,,,,,,,,,,,
,,,,,,,"블 2,457개","블 2,451개","블 2,447개","블 2,443개","블 2,439개","블 2,437개","블 2,435개","블 2,430개","블 2,428개","블 2,417개","블 2,409개","블 2,403개","블 2,403개","블 2,397개","블 2,396개","블 2,395개","블 2,393개","블 2,382개",블 2374개,블 2362개,"블 2,354개","블 2,346개","블 2,334개","블 2,323개",,,,,,,,,,,,,,,,,,,,
,,,,,,,"방 2,448개","방 2,447개","방 2,448개","방 2,444개","방 2,441개","방 2,441개","방 2,437개","방 2,433개","방 2,431개","방 2,430개","방 2,429개","방 2,424개","방 2,421개","방 2,418개","방 2,416개","방 2,410개","방 2,404개","방 2,397개",방 2389개,방 2383개,"방 2,374개","방 2,366개","방 2,355개","방 2,346개",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,,,,,,,,,,,,,,,,,,,,
-----,기본,용산역맛집,https://m.place.naver.com/restaurant/1813533684/home?entry=pll,효뜨,,2024-05-27 16:45:54,"157,000+","157,000+","157,000+","156,000+","156,000+","156,000+","155,000+","155,000+","155,000+","154,000+","154,000+","153,000+","153,000+","152,000+","152,000+","151,000+","151,000+","149,000+","149,000+","147,000+","147,000+","146,000+","145,000+","145,000+",,,,,,,,,,,,,,,,,,,,
,,,,,,,"블 3,161개","블 3,158개","블 3,154개","블 3,151개","블 3,149개","블 3,148개","블 3,147개","블 3,140개","블 3,137개","블 3,141개","블 3,142개","블 3,131개","블 3,124개","블 3,120개","블 3,116개","블 3,110개","블 3,104개","블 3,100개",블 3079개,블 3072개,"블 3,059개","블 3,050개","블 3,038개","블 3,026개",,,,,,,,,,,,,,,,,,,,
,,,,,,,"방 2,784개","방 2,784개","방 2,783개","방 2,779개","방 2,779개","방 2,779개","방 2,778개","방 2,772개","방 2,769개","방 2,769개","방 2,767개","방 2,764개","방 2,760개","방 2,758개","방 2,756개","방 2,753개","방 2,753개","방 2,750개",방 2743개,방 2739개,"방 2,737개","방 2,728개","방 2,719개","방 2,715개",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-10,,,,,,,,,,,,,,,,,
-----,기본,신논현역맛집,https://m.place.naver.com/restaurant/1621579753/home?entry=pll,바리에가타 신논현,,2024-05-10 09:48:57,"33,000+","32,000+","32,000+","32,000+","32,000+","31,000+","31,000+","30,000+","30,000+","29,000+","29,000+","29,000+","29,000+","28,000+","28,000+","28,000+","28,000+","27,000+","26,000+","26,000+","25,000+","25,000+","24,000+","24,000+","23,000+","22,000+","22,000+",,,,,,,,,,,,,,,,,
,,,,,,,블 594개,블 586개,블 581개,블 575개,블 576개,블 572개,블 568개,블 566개,블 566개,블 565개,블 560개,블 556개,블 550개,블 547개,블 542개,블 540개,블 536개,블 522개,블 503개,블 490개,블 484개,블 476개,블 465개,블 447개,블 435개,블 424개,블 423개,,,,,,,,,,,,,,,,,
,,,,,,,방 638개,방 629개,방 623개,방 605개,방 594개,방 582개,방 579개,방 574개,방 571개,방 567개,방 565개,방 560개,방 559개,방 555개,방 552개,방 548개,방 546개,방 528개,방 504개,방 491개,방 484개,방 467개,방 447개,방 432개,방 414개,방 404개,방 399개,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-10,,,,,,,,,,,,,,,,,
-----,기본,신논현역맛집,https://m.place.naver.com/restaurant/1478381424/home?entry=pll,정월,,2024-05-10 09:48:41,"64,000+","64,000+","63,000+","63,000+","63,000+","63,000+","63,000+","62,000+","62,000+","62,000+","62,000+","61,000+","61,000+","61,000+","61,000+","61,000+","61,000+","60,000+","60,000+","60,000+","60,000+","59,000+","59,000+","59,000+","58,000+","58,000+","58,000+",,,,,,,,,,,,,,,,,
,,,,,,,"블 1,692개","블 1,692개","블 1,693개","블 1,689개","블 1,691개","블 1,687개","블 1,685개","블 1,684개","블 1,683개","블 1,683개","블 1,686개","블 1,683개","블 1,682개","블 1,681개","블 1,682개","블 1,680개","블 1,678개","블 1,672개","블 1,668개",블 1667개,"블 1,659개","블 1,655개","블 1,655개","블 1,645개","블 1,635개","블 1,629개","블 1,629개",,,,,,,,,,,,,,,,,
,,,,,,,"방 2,142개","방 2,141개","방 2,137개","방 2,134개","방 2,134개","방 2,132개","방 2,130개","방 2,128개","방 2,127개","방 2,126개","방 2,123개","방 2,123개","방 2,121개","방 2,121개","방 2,120개","방 2,119개","방 2,116개","방 2,112개","방 2,107개",방 2103개,"방 2,096개","방 2,093개","방 2,088개","방 2,080개","방 2,073개","방 2,073개","방 2,071개",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-10,,,,,,,,,,,,,,,,,
-----,기본,신논현맛집,https://m.place.naver.com/restaurant/36250128/home?entry=pll,마초쉐프 강남본점,,2024-05-10 09:46:56,"92,000+","92,000+","92,000+","91,000+","90,000+","89,000+","88,000+","88,000+","88,000+","88,000+","88,000+","88,000+","87,000+","86,000+","86,000+","86,000+","86,000+","86,000+","86,000+","86,000+","86,000+","86,000+","85,000+","85,000+","85,000+","83,000+","83,000+",,,,,,,,,,,,,,,,,
,,,,,,,"블 6,763개","블 6,766개","블 6,766개","블 6,765개","블 6,768개","블 6,765개","블 6,762개","블 6,755개","블 6,752개","블 6,758개","블 6,754개","블 6,760개","블 6,763개","블 6,770개","블 6,774개","블 6,766개","블 6,761개","블 6,764개","블 6,679개","블 6,682개","블 6,683개","블 6,680개","블 6,669개","블 6,673개","블 6,568개","블 6,205개","블 6,130개",,,,,,,,,,,,,,,,,
,,,,,,,"방 7,100개","방 7,098개","방 7,098개","방 7,100개","방 7,103개","방 7,108개","방 7,107개","방 7,104개","방 7,101개","방 7,095개","방 7,094개","방 7,091개","방 7,085개","방 7,081개","방 7,079개","방 7,078개","방 7,069개","방 7,067개","방 7,067개","방 7,068개","방 7,065개","방 7,062개","방 7,059개","방 7,052개","방 7,043개","방 7,038개","방 7,037개",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-10,,,,,,,,,,,,,,,,,
-----,기본,신논현맛집,https://m.place.naver.com/restaurant/661051254/home?entry=pll,어거스트 힐 강남점,,2024-05-10 09:46:32,"83,000+","83,000+","82,000+","82,000+","82,000+","81,000+","80,000+","79,000+","79,000+","78,000+","77,000+","77,000+","76,000+","75,000+","74,000+","73,000+","72,000+","69,000+","68,000+","67,000+","67,000+","67,000+","67,000+","67,000+","67,000+","67,000+","66,000+",,,,,,,,,,,,,,,,,
,,,,,,,"블 4,845개","블 4,843개","블 4,841개","블 4,842개","블 4,846개","블 4,844개","블 4,846개","블 4,838개","블 4,832개","블 4,832개","블 4,834개","블 4,834개","블 4,837개","블 4,833개","블 4,818개","블 4,804개","블 4,803개","블 4,801개","블 4,789개","블 4,785개","블 4,779개","블 4,757개","블 4,741개","블 4,726개","블 4,723개","블 4,638개","블 4,637개",,,,,,,,,,,,,,,,,
,,,,,,,"방 6,539개","방 6,537개","방 6,541개","방 6,537개","방 6,533개","방 6,530개","방 6,530개","방 6,528개","방 6,529개","방 6,527개","방 6,525개","방 6,519개","방 6,518개","방 6,516개","방 6,513개","방 6,514개","방 6,513개","방 6,510개","방 6,505개","방 6,500개","방 6,492개","방 6,487개","방 6,480개","방 6,473개","방 6,464개","방 6,454개","방 6,452개",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-10,,,,,,,,,,,,,,,,,
-----,기본,신논현맛집,https://m.place.naver.com/restaurant/1124870307/home?entry=pll,미엔아이 천등,,2024-05-10 09:45:04,"40,000+","40,000+","40,000+","40,000+","40,000+","40,000+","40,000+","40,000+","40,000+","39,000+","39,000+","38,000+","38,000+","38,000+","38,000+","38,000+","37,000+","37,000+","37,000+","35,000+","35,000+","35,000+","33,000+","32,000+","31,000+","31,000+","31,000+",,,,,,,,,,,,,,,,,
,,,,,,,"블 1,238개","블 1,237개","블 1,237개","블 1,234개","블 1,233개","블 1,233개","블 1,234개","블 1,234개","블 1,213개","블 1,193개","블 1,162개","블 1,141개","블 1,130개","블 1,127개","블 1,126개","블 1,123개","블 1,122개","블 1,118개","블 1,113개","블 1,109개","블 1,100개","블 1,095개","블 1,091개","블 1,089개","블 1,084개","블 1,057개","블 1,037개",,,,,,,,,,,,,,,,,
,,,,,,,"방 2,011개","방 2,010개","방 2,010개","방 2,008개","방 2,007개","방 2,007개","방 2,007개","방 2,007개","방 2,006개","방 2,004개","방 2,005개","방 2,005개","방 2,004개","방 2,004개","방 2,004개","방 1,999개","방 1,995개","방 1,992개","방 1,992개","방 1,990개","방 1,985개","방 1,984개","방 1,980개","방 1,978개","방 1,973개","방 1,969개","방 1,967개",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-10,,,,,,,,,,,,,,,,,
-----,기본,신논현맛집,https://m.place.naver.com/restaurant/1074002248/home?entry=pll,구구당,,2024-05-10 09:43:41,"113,000+","113,000+","113,000+","113,000+","113,000+","113,000+","113,000+","113,000+","113,000+","113,000+","113,000+","112,000+","112,000+","112,000+","112,000+","112,000+","112,000+","110,000+","110,000+","109,000+","109,000+","109,000+","108,000+","107,000+","107,000+","106,000+","106,000+",,,,,,,,,,,,,,,,,
,,,,,,,"블 7,952개","블 7,952개","블 7,944개","블 7,940개","블 7,942개","블 7,949개","블 7,946개","블 7,940개","블 7,944개","블 7,954개","블 7,955개","블 7,951개","블 7,948개","블 7,944개","블 7,947개","블 7,939개","블 7,942개","블 7,928개","블 7,903개","블 7,901개","블 7,896개","블 7,893개","블 7,872개","블 7,857개","블 7,844개","블 7,700개","블 7,686개",,,,,,,,,,,,,,,,,
,,,,,,,"방 4,295개","방 4,292개","방 4,289개","방 4,289개","방 4,284개","방 4,285개","방 4,283개","방 4,281개","방 4,281개","방 4,279개","방 4,279개","방 4,279개","방 4,275개","방 4,274개","방 4,274개","방 4,273개","방 4,271개","방 4,270개","방 4,267개","방 4,259개","방 4,254개","방 4,245개","방 4,236개","방 4,231개","방 4,219개","방 4,212개","방 4,210개",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-07,,,,,,,,,,,,,,,,,
-----,기본,남양주맛집,https://m.place.naver.com/restaurant/19862030/home?entry=pll,아르페지오,,2024-05-07 14:54:52,"87,000+","86,000+","86,000+","86,000+","85,000+","85,000+","84,000+","84,000+","83,000+","82,000+","82,000+","81,000+","81,000+","80,000+","79,000+","79,000+","78,000+","76,000+","75,000+","74,000+","74,000+","73,000+","71,000+","69,000+","68,000+","66,000+","65,000+",,,,,,,,,,,,,,,,,
,,,,,,,"블 1,904개","블 1,887개","블 1,880개","블 1,862개","블 1,849개","블 1,840개","블 1,826개","블 1,810개","블 1,790개","블 1,773개","블 1,746개","블 1,720개","블 1,703개","블 1,679개","블 1,671개","블 1,654개","블 1,642개","블 1,627개","블 1,621개","블 1,605개","블 1,589개","블 1,565개","블 1,537개","블 1,513개","블 1,489개","블 1,462개","블 1,449개",,,,,,,,,,,,,,,,,
,,,,,,,"방 12,307개","방 12,100개","방 12,056개","방 11,761개","방 11,680개","방 11,455개","방 11,373개","방 10,934개","방 10,826개","방 10,503개","방 10,370개","방 10,059개","방 9,951개","방 9,682개","방 9,579개","방 9,392개","방 9,328개","방 8,986개","방 8,752개","방 8,387개","방 7,994개","방 7,683개","방 7,266개","방 6,934개","방 6,601개","방 6,196개","방 5,849개",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-13,,,,,,,,,,,,,
-----,기본,성수카페,https://m.place.naver.com/restaurant/1700801654/home?entry=pll,봉땅 서울숲점,,2024-04-13 10:32:40,"38,000+","37,000+","36,000+","34,000+","33,000+","32,000+","31,000+","30,000+","30,000+","30,000+","30,000+","29,000+","28,000+","27,000+","26,000+","25,000+","25,000+","21,000+","21,000+","20,000+","20,000+","20,000+","19,000+","19,000+","19,000+","18,000+","17,000+","17,000+","16,000+","16,000+","16,000+",,,,,,,,,,,,,
,,,,,,,"블 1,634개","블 1,630개","블 1,632개","블 1,626개","블 1,623개","블 1,620개","블 1,619개","블 1,614개","블 1,614개","블 1,605개","블 1,601개","블 1,597개","블 1,597개","블 1,599개","블 1,581개","블 1,554개","블 1,525개","블 1,497개","블 1,384개","블 1,382개","블 1,375개","블 1,360개","블 1,309개","블 1,289개","블 1,292개","블 1,107개","블 1,041개",블 982개,블 961개,블 905개,블 871개,,,,,,,,,,,,,
,,,,,,,방 827개,방 816개,방 814개,방 809개,방 806개,방 801개,방 798개,방 787개,방 782개,방 770개,방 766개,방 761개,방 758개,방 754개,방 752개,방 748개,방 748개,방 739개,방 727개,방 725개,방 718개,방 716개,방 706개,방 707개,방 700개,방 709개,방 683개,방 657개,방 645개,방 632개,방 617개,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-13,,,,,,,,,,,,,
-----,기본,성수카페,https://m.place.naver.com/restaurant/1005093594/home?entry=pll,뉴믹스커피,,2024-04-13 10:32:04,"11,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","9,000+","9,000+","9,000+","9,000+","9,000+","9,000+","9,000+","8,000+","8,000+","8,000+","7,000+","7,000+","6,000+","6,000+","5,000+","5,000+",,,,,,,,,,,,,
,,,,,,,블 260개,블 259개,블 258개,블 256개,블 255개,블 254개,블 253개,블 251개,블 250개,블 245개,블 244개,블 243개,블 241개,블 239개,블 236개,블 229개,블 228개,블 226개,블 220개,블 213개,블 201개,블 194개,블 190개,블 183개,블 176개,블 169개,블 159개,블 150개,블 139개,블 123개,블 121개,,,,,,,,,,,,,
,,,,,,,방 525개,방 524개,방 522개,방 521개,방 520개,방 520개,방 520개,방 520개,방 520개,방 518개,방 517개,방 514개,방 513개,방 512개,방 511개,방 505개,방 502개,방 500개,방 501개,방 497개,방 497개,방 496개,방 492개,방 492개,방 491개,방 488개,방 480개,방 475개,방 469개,방 461개,방 460개,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-04,,,,,,,,,,,,
-----,기본,창원맛집,https://m.place.naver.com/restaurant/1957676611?entry=pll,거북이동네 창원상남점,,2024-04-04 15:58:09,"18,000+","18,000+","18,000+","18,000+","18,000+","17,000+","17,000+","16,000+","16,000+","16,000+","16,000+","16,000+","16,000+","16,000+","16,000+","16,000+","16,000+","14,000+","13,000+","11,000+","11,000+","10,000+","10,000+","10,000+","10,000+","10,000+","10,000+","9,000+","9,000+","9,000+","9,000+","9,000+",,,,,,,,,,,,
,,,,,,,"블 1,508개","블 1,509개","블 1,509개","블 1,511개","블 1,512개","블 1,497개","블 1,477개","블 1,475개","블 1,470개","블 1,456개","블 1,445개","블 1,446개","블 1,432개","블 1,415개","블 1,412개","블 1,402개","블 1,390개","블 1,361개","블 1,323개","블 1,288개","블 1,241개","블 1,190개","블 1,133개","블 1,132개","블 1,129개","블 1,094개","블 1,069개","블 1,046개","블 1,026개","블 1,016개","블 1,004개",블 994개,,,,,,,,,,,,
,,,,,,,방 571개,방 572개,방 572개,방 572개,방 572개,방 572개,방 573개,방 574개,방 574개,방 572개,방 572개,방 571개,방 571개,방 570개,방 570개,방 570개,방 570개,방 568개,방 568개,방 568개,방 567개,방 567개,방 567개,방 567개,방 567개,방 565개,방 563개,방 563개,방 563개,방 563개,방 561개,방 562개,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-20,,,,,,,,,,
-----,기본,도곡동맛집,https://m.place.naver.com/restaurant/1438780740/home?entry=pll,선재,,2024-03-20 14:31:44,"6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","6,000+","5,000+","4,000+","4,000+","4,000+","4,000+","3,000+","3,000+",,,,,,,,,,
,,,,,,,"블 1,582개","블 1,579개","블 1,579개","블 1,579개","블 1,580개","블 1,580개","블 1,581개","블 1,582개","블 1,582개","블 1,582개","블 1,582개","블 1,580개","블 1,580개","블 1,580개","블 1,579개","블 1,579개","블 1,579개","블 1,579개","블 1,555개","블 1,554개","블 1,551개","블 1,549개","블 1,551개","블 1,549개","블 1,551개","블 1,472개","블 1,471개","블 1,445개","블 1,313개","블 1,141개",블 977개,블 849개,블 688개,블 605개,,,,,,,,,,
,,,,,,,방 306개,방 305개,방 305개,방 304개,방 304개,방 302개,방 301개,방 301개,방 298개,방 298개,방 298개,방 297개,방 297개,방 297개,방 298개,방 295개,방 295개,방 293개,방 292개,방 291개,방 290개,방 291개,방 295개,방 295개,방 291개,방 290개,방 282개,방 264개,방 252개,방 238개,방 233개,방 221개,방 205개,방 193개,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-20,,,,,,,,,,
-----,기본,도곡동맛집,https://m.place.naver.com/restaurant/530488654/home?entry=pll,안남,,2024-03-20 14:31:25,"30,000+","30,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","29,000+","28,000+","27,000+","26,000+","26,000+","26,000+","26,000+","26,000+","25,000+","25,000+","25,000+","24,000+","24,000+","24,000+","23,000+","23,000+","22,000+","22,000+",,,,,,,,,,
,,,,,,,블 821개,블 820개,블 819개,블 817개,블 819개,블 818개,블 818개,블 818개,블 817개,블 817개,블 816개,블 816개,블 814개,블 813개,블 810개,블 808개,블 808개,블 804개,블 802개,블 800개,블 801개,블 800개,블 799개,블 796개,블 793개,블 791개,블 789개,블 783개,블 768개,블 762개,블 754개,블 744개,블 733개,블 724개,,,,,,,,,,
,,,,,,,"방 1,327개","방 1,327개","방 1,325개","방 1,324개","방 1,325개","방 1,323개","방 1,324개","방 1,325개","방 1,324개","방 1,323개","방 1,323개","방 1,322개","방 1,320개","방 1,319개","방 1,319개","방 1,315개","방 1,316개","방 1,315개","방 1,311개","방 1,305개","방 1,303개","방 1,303개","방 1,302개","방 1,296개","방 1,289개","방 1,287개","방 1,283개","방 1,279개","방 1,270개","방 1,258개","방 1,255개","방 1,249개","방 1,240개","방 1,237개",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-20,,,,,,,,,,
-----,기본,성수우동,https://m.place.naver.com/restaurant/1268725018/home?entry=pll,니카이 우동,,2024-03-20 12:15:41,"29,000+","27,000+","26,000+","24,000+","23,000+","22,000+","22,000+","21,000+","20,000+","20,000+","20,000+","19,000+","19,000+","19,000+","19,000+","19,000+","19,000+","16,000+","15,000+","14,000+","13,000+","12,000+","12,000+","11,000+","10,000+","9,000+","8,000+","8,000+","7,000+","5,000+","5,000+","4,000+","4,000+","3,000+",,,,,,,,,,
,,,,,,,"블 1,187개","블 1,169개","블 1,157개","블 1,124개","블 1,118개","블 1,108개","블 1,096개","블 1,072개","블 1,050개","블 1,037개","블 1,030개","블 1,028개","블 1,004개",블 983개,블 972개,블 945개,블 925개,블 898개,블 826개,블 792개,블 787개,블 784개,블 772개,블 722개,블 674개,블 619개,블 582개,블 539개,블 493개,블 417개,블 347개,블 271개,블 197개,블 177개,,,,,,,,,,
,,,,,,,"방 1,528개","방 1,513개","방 1,506개","방 1,493개","방 1,485개","방 1,468개","방 1,462개","방 1,450개","방 1,446개","방 1,432개","방 1,424개","방 1,410개","방 1,399개","방 1,375개","방 1,374개","방 1,365개","방 1,361개","방 1,342개","방 1,318개",방 1283개,"방 1,242개","방 1,215개","방 1,196개","방 1,166개","방 1,152개","방 1,127개","방 1,106개",방 1072개,"방 1,047개",방 1019개,방 964개,방 924개,방 873개,방 837개,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-20,,,,,,,,,,
-----,기본,성수카페,https://m.place.naver.com/restaurant/1020816080/home?entry=pll,브레디포스트 성수점,,2024-03-20 10:42:49,"112,000+","111,000+","111,000+","111,000+","111,000+","111,000+","111,000+","111,000+","111,000+","110,000+","110,000+","110,000+","109,000+","109,000+","108,000+","104,000+","101,000+","98,000+","98,000+","94,000+","94,000+","91,000+","88,000+","86,000+","84,000+","83,000+","83,000+","82,000+","81,000+","79,000+","78,000+","77,000+","75,000+","74,000+",,,,,,,,,,
,,,,,,,"블 5,721개","블 5,721개","블 5,719개","블 5,718개","블 5,717개","블 5,714개","블 5,706개","블 5,703개","블 5,698개","블 5,691개","블 5,688개","블 5,675개","블 5,673개","블 5,667개","블 5,654개","블 5,634개","블 5,615개","블 5,470개","블 5,309개","블 5,171개","블 5,010개","블 4,916개","블 4,860개","블 4,816개","블 4,776개","블 4,724개","블 4,708개","블 4,696개","블 4,561개","블 4,414개","블 4,283개","블 4,265개","블 4,223개","블 4,127개",,,,,,,,,,
,,,,,,,"방 4,428개","방 4,376개","방 4,339개","방 4,295개","방 4,261개","방 4,216개","방 4,184개","방 4,147개","방 4,112개","방 4,069개","방 4,030개","방 3,991개","방 3,965개","방 3,919개","방 3,886개","방 3,831개","방 3,791개","방 3,697개","방 3,602개","방 3,521개","방 3,455개","방 3,369개","방 3,293개","방 3,200개","방 3,111개","방 3,017개","방 2,934개","방 2,845개","방 2,763개","방 2,678개","방 2,593개","방 2,527개","방 2,434개","방 2,415개",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 저장 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,09-09,09-05,09-02,08-29,08-26,08-22,08-19,08-15,08-12,08-08,08-05,08-01,07-29,07-25,07-22,07-18,07-15,07-08,07-01,06-24,06-17,06-10,06-03,05-27,05-20,05-13,05-06,04-29,04-22,04-15,04-08,04-01,03-25,03-20,,,,,,,,,,
